"
Rani Rashmoni School of Architecture, Durgapur
",West Bengal,http://www.setgoi.com/,"03432700082,9233300837","",2012
"
OmDayal College of Engineering and Architecture, Howrah
",West Bengal,http://www.oders.in/,03326613366/3179,"",""
"
Institute of Science and Technology, Paschim Medinipur
",West Bengal,http://www.istonline.org.in/index.php,03225-267288,"",""
"
Hoogly Institute of Technology, Hoogly
",West Bengal,http://hit.edu.in/,"913326802065,","",""
"
Government College of Engineering Textile Technology, Serampore
",West Bengal,http://www.gcetts.org/,"+91(033)2662-1058,3156Fax:+91(033)2662-1058",Affiliated College,1908
"
Sakshi Institute of Technology and Management, Guna
",Madhya Pradesh,http://sitmguna.com/Introduction.php,99935726429755213600,"",""
"
Oriental Institute of Science and Technology, Jabalpur
",Madhya Pradesh,http://www.oistbpl.com/index.php,"0761-6450111,8462093918,8435043918,9575637916,0761-6450222","",2008
"
Lakshmi Narain College of Technology, Jabalpur
",Madhya Pradesh,http://www.lnctjabalpur.com,0761-3207718,"",2008
"
Jawaharlal Nehru Krishi Vishwavidyalaya, Jabalpur
",Madhya Pradesh,http://www.jnkvv.nic.in/default.htm,0761-2353314,State University,1949
"
BM College of Technology, Indore 
",Madhya Pradesh,http://www.bmcollege.ac.in,"9981500925,9329942551-52-53","",2007
"
TKM College of Engineering- Faculty of Architecture, Kollam
",Kerala,http://www.tkmce.ac.in,"0474-2712024,2712022,2713126","",1985
"
MET’s School of Engineering, Thrissur
",Kerala,http://www.metsengg.org/,"0480-2897337,2898035,2898033","",2002
"
MES College of Engineering- School of Architecture, Malappuram
",Kerala,http://www.mesce.ac.in/departments/dept1.php,"0494-3051234,2698081,3051111,3051107","",2000
"
Jyoti Engineering College, Thrissur
",Kerala,http://jecc.ac.in/,"04884-274198,274423,274777,274877,274878,274879","",2002
"
Government Engineering College, Barton Hill, Thiruvananthapuram 
",Kerala,http://www.gecbh.ac.in/,"+91-471-2300484,+91-471-2300485",Affiliated College,1999
"
College of Engineering and Technology- Department of Architecture, Payyanur
",Kerala,http://www.payyanurcet.org/,04985-279842,"",2012
"
NM Institute of Engineering and Technology, Bhubaneswar 
",Odisha (Orissa),http://www.nmiet.ac.in/index.php,"0674)2471649,","",2004
"
Manipur Institute of Technology, Takyelpat 
",Manipur,http://mitimphal.in/index.html,"",Constituent College,1998
"
Gauhati University-Institute of Science and Technology, Jalukbari
",Assam,http://www.gauhati.ac.in/index.php,0361-2672233,"",1948
"
Jorhat Institute of Science and Technology, Jorhat
",Assam,http://jist.ac.in/webworld/,0376-2350569,"",2008
"
Royal School of Architecture, Guwahati
",Assam,http://rgi.edu.in/programme-royal-school-of-architecture.asp,0361-2279919/2279920,"",2011
"
Universal Institute of Engineering and Technology, Mohali
",Punjab,http://www.ugi.ac.in/,"91-92160-77002,+91-92160-77003,18004190533",Affiliated College,2009
"
MK Education Society’s Group of Institutions- Faculty of Engineering, Amritsar
",Punjab,http://www.mkinstitutes.com/courses.htm,"","",2010
"
IITT College of Engineering, Pojewal
",Punjab,http://www.iittindia.com/,"09878035799,09814058690,09914436701","",1997
"
Guru Nanak Institute of Technology, Hoshiarpur
","","","","",2004
"
Chitkara School of Planning and Architecture, Patiala
",Punjab,http://www.chitkara.edu.in/cspa/,0172-4691800,"",2004
"
CGC Institute of Architecture, Gharuan 
",Punjab,http://www.cgc.edu.in/bachelors-of-architecture.html,"01603014444,3014424","",2012
"
Surendra Group of Institutions-Faculty of Engineering, Sri Ganganagar
",Rajasthan,http://www.sgi.org.in/b_tech.html,"2440072,2440903,2440071","",2010
"
SS College of Engineering, Udaipur 
",Rajasthan,http://www.ssengineeringcollege.org,"9829179662,9414173104,9950558444,98291-79662","",2007
"
School of Aeronautics, Neemrana
",Rajasthan,http://soapalam.org,"011-32603808,32603809,9312408654,9350209008","",2008
"
Modi Institute of Technology, Kota
",Rajasthan,http://www.mitkota.com,"(0744)5131788,5131488,2471988,91-9602644810","",2001
"
Government Engineering College Banswara
",Rajasthan,http://gecbanswara.ac.in,"","",""
"
Compucom Institute of Information Technology & Management, Jaipur
",Rajasthan,http://www.ciitm.org,"1800-200-3922,0141-5115908","",2001
"
Department of Architecture and Planning, University of Roorkee
",Uttarakhand,http://rurkiu.tripod.com/acd-aplng/index.html,01332-285311,"",1960
"
Department of Engineering, University of Roorkee
",Uttarakhand,http://rurkiu.tripod.com/uor.html,91-01332-72349,State University,""
"
Shri Ram College of Engineering and Management, Palwal
",Haryana,http://www.srcem.ac.in,"01275-263903,263904,263905","",2008
"
Lingaya’s Institute of Management and Technology for Women, Faridabad
",Haryana,http://www.limat.org/,"0866-2085299,2085353;","",1923
"
Maharana Pratap Institute of Technology and Management, Mahendergarh
",Haryana,http://mpitm.com/,"9812981215,01285-235009","",2008
"
BM Group of Institutions- Faculty of Engineering, Gurgaon
",Haryana,http://www.bmctm.com,"0124-2015524-25,08053948719/20","",2007
"
Pt. LR College of Technology- Technical Campus, Faridabad
",Haryana,http://plrct.com/,"+91-129-3227732,9540028828,9540023193-97","",2011
"
PD Memorial College of Engineering for Women, Bahadurgarh 
",Haryana,http://www.pdmce.ac.in,01276-221761,"",1999
"
Ganga Institute of Architecture and Town Planning, Jhajjar
",Haryana,http://www.architectureganga.com,"09315122266,09315122277,093151-22288,09315122299,09315149005,01735-306000","",2011
"
Mata Rajkaur Institute of Engineering and Technology, Rewari
",Haryana,http://www.mrkinstitutions.org/,"01274-201555,91-94667-76633","",2009
"
Indus International University, Bathu, Una
",Himachal Pradesh,http://www.iiuedu.in,"9318797101,9318797102,9318797103","",2009
"
Arvindbhai Patel Institute of Environmental Design, Anand
",Gujarat,http://59.90.109.198/home.aspx,91(2692)235179/237586,"",1980
"
Balaji Engineering College, Junagadh
",Gujarat,http://www.bietjunagadh.org/Client/Home.aspx,(0285)-2687237,"",2012
"
GIDC Degree Engineering College, Navsari
",Gujarat,http://gdec.in/,9102637229040,"",2010
"
BH Gardi College of Engineering and Technology, Rajkot
",Gujarat,http://www.gardividyapith.ac.in/institutes/engineering.php,+912894274471/77,"",2008
"
Smt SR Patel Engineering College, Unjha
",Gujarat,http://srpec.org.in/,"(02767)272009/11/12,272210","",2009
"
Goa College of Architecture, Goa
",Goa,http://www.gcarch.goa.gov.in/,"918322436435,+918322227144","",1982
"
KK College of Engineering and Management, Dhanbad
",Jharkhand,http://www.kkcemdhanbad.dhanbadlive.com,06540-292877 ,"",2011
"
Cambridge Institute of Technology, Ranchi
",Jharkhand,http://www.cit.net.in,91-651-2265608/2265450,"",2001
"
Nilai Institute of Technology, Ranchi
",Jharkhand,http://www.thenetgi.com/btech.html,Tel:+916531-277784,"",2010
"
Vishwavidyalaya Engineering College Sarguja University, Surguja
",Chhattisgarh,http://www.sua.nic.in/engsts.htm,"07774-222789,222790","",2008
"
Krishna Engineering College, Bhilai
",Chhattisgarh,http://www.krishnaengineeringcollege.com/,0788-3202262,"",2011
"
Shri Shankaracharya Institute of Professional Management and Technology, Raipur
",Chhattisgarh,http://www.ssipmt.com,9617390000,"",2008
"
Lakmi Chand Institute of Technology, Bilaspur
",Chhattisgarh,http://www.lcit.edu.in,"+9179080002,3,4,9630052722,9179080042","",2008
"
Vidyadaan Institute of Technology & Management, Buxar
",Bihar,http://vidyadaan.org/,"09931588616,09534897559","",2010
"
Loknayak Jai Prakash Institute of Technology, Chhapra
",Bihar,http://lnjpitchapra.org,+91+919471924659,"",""
"
Women’s Institute of Technology, Darbhanga
",Bihar,http://ww41.lnmuwit.net/,"","",2004
"
JB Institute of Technology, Dehradun
",Uttarakhand,http://www.jbitdoon.com/,"9368623660,9368623664,9368623665",Affiliated College,2009
"
Dev Bhoomi Institute of Technology for Women, Dehradun
",Uttarakhand,http://www.dbitdoon.com/dbitw.html,135-2694241,"",2005
"
Bhagwant Institute of Technology, Ghaziabad
",Uttar Pradesh,http://bitg.in/,9557768268,"",1999
"
DNM-Institute Of Engineering & Technology, Lucknow 
",Uttar Pradesh,http://www.dnmiet.ac.in,9452074445,"",2012
"
ITM Institute of Architecture and Town Planning,Lucknow 
",Uttar Pradesh,http://www.itmschool.com/,"9415517101,9473827800,9984940001","",2009
"
Dr. G.P.R.D. Patel Institute of Technology and Management, Kanpur 
",Uttar Pradesh,http://gprdp.org.in,"91-9919818447,+91-9369843459,+91-7860026060-61","",2008
"
Moradabad Educational Trust (MET) Group Of Institutions- Faculty Of Architecture, Moradabad 
",Uttar Pradesh,http://architecture.metmoradabad.in/,"921,944,350,409,412,000,000","",2009
"
Anubhav Institute Of Engineering & Management, Kanpur
",Uttar Pradesh,http://www.aiem.in/,"","",2008
"
Allahabad Institute of Engineering and Technology, Allahabad 
",Uttar Pradesh,http://www.aietallahabad.com,9598050250,"",2008
"
Sunder Deep College Of Architechture, Ghaziabad 
",Uttar Pradesh,http://www.sunderdeep.ac.in/architecture-college-ghaziabad.php,"0120-2766468,2768492,2766554","",2004
"
Dayanad Dinanath Institute of Technology, Kanpur 
",Uttar Pradesh,http://www.ddckanpur.edu.in/,+919336368204-205-206-207,"",2002
"
Divya Jyoti College of Engineering and Technology, Modinagar 
",Uttar Pradesh,http://djengineering.org/governing_body.html,"91-1232-250882,83,84,Fax:+91-1232-220287","",1999
"
Institute of Technology and Management, Gorakhpur 
",Uttar Pradesh,http://www.itmgida.edu.in/,551-2580072,"",2000
"
Priyadarshani College Of Computer Sciences, Greater Noida 
",Uttar Pradesh,http://www.pccs1991.com/,"0120-2322750,0120-6454237","",1990
"
Apeejay Institute of Technology, School of Architecture and Planning, Greater Noida
",Uttar Pradesh,http://www.apeejay.edu/architecture/home.htm,"(0120)2326018,20,21,23","",1999
"
Nopany Institute of Management Studies, Kolkata
",West Bengal,http://www.nims.ac.in/,(+91)(033)2533-8503;(+91)(033)2530-1971,Reviews:  1,""
"
Government Engineering College, Mandya
",Karnataka,"","","",""
"
Mizoram University, Aizawl
",Mizoram,http://www.mzu.edu.in/,"0389-2330654,0389-2330642",Central University,2002
"
Rungta College of Engineering and Technology, Raipur
",Chhattisgarh,http://www.rungta.ac.in/Backup/rcet-raipur.jsp,"","",""
"
Arunai Engineering College, Tiruvannamalai
",Tamil Nadu,http://www.arunai.org/,914175255101/255102/255103,Affiliated College,1993
"
Anna University, Tiruchirappalli, Pattukkottai Campus
",Tamil Nadu,http://www.tau.edu.in/pattukkottai,293301-293301,"",2009
"
Anna University Tiruchirappalli, Dindigul Campus
",Tamil Nadu,http://www.tau.edu.in/dindigul,420666-420666,"",2009
"
University College of Engineering Villupuram
",Tamil Nadu,http://www.aucev.edu.in/,04146-224500,"",2008
"
Dr. Bhimrao Ambedkar Engineering College of Information Technology, Bijnor
",Uttar Pradesh,http://www.hbti.ac.in/bijnor.htm,91-512-2534000,Affiliated College,2009
"
Dr. Bhimrao Ambedkar Engineering College of Information Technology, Banda
",Uttar Pradesh,http://www.bietjhs.ac.in,"0510-2320349Fax-91-510-2320349,2320895",Constituent College,2009
"
Swami Vivekanand Institute of Engineering and Technology, Patiala
",Punjab,http://www.sviet.ac.in/,"01762-507000,222,888","",2004
"
Gian Jyoti Institute of Engineering and Technology, Patiala
",Punjab,http://www.gjiet.com,01762219031,"",2010
"
Jai Narain Vyas University, Jodhpur
",Rajasthan,http://www.jnvu.edu.in/,"0291-26252250291-2432947,0291-2649733",State University,1962
"
MATS University, Raipur
",Chhattisgarh,http://www.matsuniversity.ac.in/,"0771-4078994,0771-4078995,0771-4078996,0771-4078998",State University,2006
"
People’s College of Research and Technology, Bhopal
",Madhya Pradesh,http://www.peoplesgroup.in,91-755-4005008,"",2007
"
Vishveshwarya Institute of Engineering and Technology, Gautam Buddha Nagar
",Uttar Pradesh,http://www.vgi.ac.in,0120-2666001/02/03/04,Reviews:  1,2000
"
Shri Venkteshwar Institute of Technology, Indore
",Madhya Pradesh,http://venkteshwarinstitute.ac.in/index.html,94259004379425900463,"",2006
"
Rayat Institute of Engineering & Information Technology, Ropar Campus, Ropar
",Punjab,http://www.rieit.rayatbahra.com,911881270500/651/691,"",2001
"
RR Institute of Technology, Bangalore
",Karnataka,http://www.rritbangalore.com/index.html,08050202020,"",2008
"
KS Institute of Technology, Bangalore
",Karnataka,http://www.ksitbangalore.in,08028435724,"",1999
"
Vaageshwari College of Engineering, Karim Nagar 
",Telangana,http://www.vaageshwaricolleges.com/VCE/Home.html,08782223653,"",2003
"
Sri Kalahastheeswara Institute of Technology, Chittoor
",Andhra Pradesh,http://www.skit.edu.in/,08578-231374,"",""
"
NBKR Institute of Science and Technology, Vidyanagar
",Andhra Pradesh,http://www.nbkrist.org/index.php,918624228247,"",1979
"
Sree Visvesvaraya Institute of Technology and Science, Mahabubnagar
",Telangana,http://www.svitsmbnr.ac.in/index.php,"236915,920,249236","",1999
"
Dr. Paul Raj Engineering College, Khammam
",Telangana,http://www.dprec.ac.in/,08743-216128,"",1997
"
Sree Kavitha Institute of Science and Technology, Khammam
",Telangana,http://sreekavitha.in/indexskit.html,"08749-274699,2747999848157190,9491060001","",2009
"
VRS and YRN College of Engineering and Technology, Prakasam
",Andhra Pradesh,http://www.vycet.org,+918594239523,"",1951
"
Rao and Naidu Engineering College, Ongole
",Andhra Pradesh,http://www.rnec.org,92467705819246770605,"",1998
"
Akula Gopayya College of Engineering and Technology, Tadepalligudem 
",Andhra Pradesh,http://www.akulagopayyaengg.com,"","",""
"
Sree Narayana Guru Institute of Science and Technology, Ernakulam 
",Kerala,http://www.sngist.org/contents/,"04842440299,04842440220","",2003
"
Shri S’ad Vidya Mandal Institute of Technology, Bharuch
",Gujarat,http://svmit.ac.in,02642-245864,"",1996
"
Srinivas School of Engineering, Mangalore
",Karnataka,http://www.srinivasgroup.com/sicm/SSE.html,"08242425966,08242421566","",1988
"
Sri Krishna School of Engineering and Management, Bangalore
",Karnataka,http://srikrishnagroupofinstitution.edu.in/,"�0�8�0���2�8�4�3�9�0�0�2��/��3�,��9�8�4�4�5�0�4�2�5�7��/��9�8�4�4�8�9�0�2�1�5�","",1990
"
Annamalai University- Faculty of Engineering, Cuddalore
",Tamil Nadu,http://annamalaiuniversity.ac.in,04144-238248/263/796,"",1920
"
Mewar University, Chittorgarh
",Rajasthan,http://www.mewaruniversity.org,"01471-220881,01471-220882,01471-220883,01471-220884,01471-291148,9269629541",State University,2009
"
Smt. Bhagwati Chaturvedi College of Engineering, Nagpur
",Maharashtra,http://www.bcce.ltjss.net,"0712-2710281,2710282","",2007
"
Shri Rawatpura Sarkar Institute of Technology and Science, Datia
",Madhya Pradesh,http://www.sri-india.org/program.php,"0510-645295009718598980,09301593164,9301593166","",2002
"
Sanjeevan Engineering and Technology Institute, Kolhapur
",Maharashtra,http://seti.edu.in/,0231-2686621to2686624,"",1992
"
SR Engineering College, Warangal
",Telangana,http://www.srecwarangal.ac.in/new/home.php,"91-870-2818333,2818311","",2002
"
SJPN Trust's Hirasugar Institute of Technology, Belgaum
",Karnataka,http://hsit.ac.in/,(08333)278887,"",1984
"
Radha Govind Engineering College, Meerut
",Uttar Pradesh,http://www.rggi.edu.in,"91(121)2767823,2603082","",1999
"
Pankaj Laddhad Institute of Technology and Management Studies, Buldana 
",Maharashtra,http://www.plitms.org/,"09422880399,09422180463,09422926757,09422882463","",2009
"
PBR Visvodaya Engineering College, Nellore
",Andhra Pradesh,http://visvodayata.ac.in/index.html,"08626-243930,","",1998
"
KCE Society's College of Engineering and Information Technology, Jalgaon
",Maharashtra,http://www.coeit.kces.in/,"+91-0257-2242025,2242052","",2001
"
Indian Institute of Carpet Technology, Bhadohi
",Uttar Pradesh,http://www.iict.ac.in/,05414-225504,Affiliated College,2001
"
HR Institute of Technology, Ghaziabad
",Uttar Pradesh,http://www.hrit.ac.in/,"120-2679173,75,79,2679089,2962477","",2005
"
BBS College of Engineering and Technology, Allahabad
",Uttar Pradesh,http://www.bbsedu.co.in/,0532-2647812,"",1983
"
Yugantar Institute of Technology and Management, Rajnandgaon 
",Chhattisgarh,http://www.yitmindia.com/,(07744)220781,"",2007
"
Younus Institute of Technology, Kollam 
",Kerala,http://www.yit.ac.in/,0474-2561492,"",2011
"
Younus College of Engineering and Technology, Kollam
",Kerala,http://www.ycet.ac.in/,0474-2726072,"",2002
"
Yogananda Institute of Technology and Science, Tirupati
",Andhra Pradesh,http://www.yitsdmr.com,09397355559,"",2008
"
Yellamma Dasappa Institute of Technology, Bangalore
",Karnataka,http://www.ydit.org,"080–28435829,28435095,56692119","",""
